# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	62556
#@/user_id	3341f95e-2102-4b54-a91e-f7eb6dfaf9d9
bu chi 	不遲	c=1 d=1 t=52595
bu chi kui 	不吃虧	c=1 d=1 t=61528
bu chi le 	不吃了	c=1 d=1 t=22672
bu chong 	補充	c=1 d=1 t=33230
bu chong tu 	不衝突	c=1 d=1 t=44326
bu chu 	不出	c=1 d=0.145643 t=55153
bu chu lai 	不出來	c=1 d=1 t=44174
bu chu qu 	不出去	c=0 d=0.1 t=60156
bu ci 	不辭	c=0 d=0.1 t=58189
bu ci zhi 	不辭只	c=1 d=1 t=58190
bu cuo 	不錯	c=17 d=1.07887 t=61114
bu cuo ba 	不錯吧	c=1 d=1 t=245
bu cuo de hua 	不錯的話	c=1 d=1 t=11244
bu da 	不大	c=5 d=1 t=55163
bu da 	不打	c=1 d=1 t=8817
bu da yin 	不打印	c=1 d=1 t=53460
bu da yu 	不大於	c=1 d=1 t=45485
bu dai 	不帶	c=2 d=1 t=60340
bu dang 	不當	c=1 d=1 t=8874
bu dao 	不到	c=9 d=1 t=61787
bu dao le 	不到了	c=1 d=1 t=32047
bu dao wei 	不到位	c=1 d=1 t=43443
bu de liao 	不得了	c=1 d=1 t=60864
bu deng ni 	補等你	c=2 d=1 t=48253
bu di 	不低	c=1 d=1 t=42477
bu die 	不跌	c=1 d=0.101481 t=52462
bu die gei ni 	不跌給你	c=1 d=1 t=52463
bu ding 	不定	c=1 d=1 t=39507
bu dong 	不動	c=3 d=2.21067 t=54660
bu dong 	不懂	c=6 d=1.02387 t=54661
bu duan 	不斷	c=3 d=1.51708 t=38452
bu duan dian 	不斷電	c=1 d=1 t=17066
bu duan lian 	不鍛鍊	c=1 d=1 t=17625
bu dui 	不對	c=18 d=1.00023 t=57825
bu duo 	不多	c=13 d=1.67706 t=61740
bu fang 	不妨	c=1 d=1 t=61856
bu fang ai 	不妨礙	c=1 d=1 t=44333
bu fang jia 	不房價	c=1 d=1 t=35380
bu fen 	不分	c=1 d=1 t=57477
bu fen 	部分	c=34 d=1.42627 t=57476
bu fu 	不服	c=2 d=1 t=62041
bu fu ze 	不負責	c=1 d=1 t=26109
bu ga 	不尬	c=1 d=1 t=14915
bu gai 	不該	c=1 d=1.08106 t=6980
bu gai shuai guo 	不該帥過	c=1 d=1 t=6939
bu gan 	不幹	c=1 d=1 t=2285
bu gan 	不敢	c=11 d=1.99501 t=18851
bu gan huo 	不幹活	c=1 d=1 t=59218
bu gan xie wo 	不感謝我	c=1 d=1 t=58548
bu gan yong 	不敢用	c=1 d=1 t=14484
bu gao 	不高	c=7 d=1 t=61700
bu gao su 	不告訴	c=1 d=0.1 t=40904
bu gao su ni 	不告訴你	c=1 d=1 t=40905
bu gao su wo 	不告訴我	c=1 d=1 t=27167
bu gei 	補給	c=1 d=1 t=60098
bu gei li 	不給力	c=1 d=1 t=58046
bu gei wo 	不給我	c=1 d=0.1 t=38662
bu gen 	不跟	c=1 d=1 t=14383
bu gen ni 	不跟你	c=2 d=1 t=60354
bu geng xin 	不更新	c=1 d=1 t=56853
bu gong zuo 	不工作	c=1 d=1 t=12570
bu gou 	不夠	c=5 d=1 t=58731
bu guan 	不管	c=7 d=1 t=43940
bu guan 	不關	c=1 d=1 t=17063
bu guan shen me 	不管什麼	c=1 d=1 t=29635
bu guan shi 	不管是	c=2 d=1 t=25359
bu guan ta 	不管她	c=1 d=1 t=19968
bu guan wo 	不管我	c=1 d=1 t=5725
bu guan yong 	不管用	c=1 d=1 t=12866
bu gui 	不貴	c=8 d=1 t=59999
bu gui ze 	不規則	c=9 d=6.00448 t=43340
bu guo 	不過	c=163 d=1.86257 t=62312
bu guo fen 	不過粉	c=1 d=1 t=26752
bu guo jiu shi 	不過就是	c=1 d=1 t=13259
bu guo lai 	不過來	c=1 d=0.1 t=60553
bu guo qu le 	不過去了	c=1 d=1 t=29208
bu hao 	不好	c=34 d=0.194424 t=62260
bu hao bu hao 	不好不好	c=1 d=1 t=57463
bu hao de 	不好的	c=1 d=1 t=34986
bu hao gai 	不好改	c=1 d=1 t=62261
bu hao hao 	不好好	c=1 d=1 t=54196
bu hao kan 	不好看	c=1 d=1 t=38932
bu hao le 	不好了	c=1 d=0.100006 t=9607
bu hao ma 	不好嗎	c=1 d=1 t=10714
bu hao shi 	不好使	c=2 d=1 t=31174
bu hao shuo le 	不好說了	c=1 d=1 t=31875
bu hao ting 	不好聽	c=2 d=1 t=21209
bu hao wa 	不好哇	c=1 d=1 t=60175
bu hao yi si 	不好意思	c=0 d=0.1 t=10139
bu hao yi si shuo sha 	不好意思說啥	c=1 d=1 t=10140
bu hao yong 	不好用	c=6 d=1 t=59704
bu he ge 	不合格	c=1 d=1 t=33683
bu he ni 	不和你	c=1 d=1 t=60997
bu he shi 	不合適	c=10 d=1 t=44448
bu he shi de di fang 	不合適的地方	c=1 d=1 t=38535
bu hua le 	不花了	c=1 d=1 t=54011
bu hua qian 	不花錢	c=1 d=1 t=30290
bu hua suan 	不划算	c=1 d=1 t=51873
bu huai hao yi 	不懷好意	c=1 d=1 t=7878
bu huan 	不換	c=2 d=0.1 t=47967
bu hui 	不回	c=8 d=1.7788 t=59510
bu hui 	不會	c=47 d=0.100199 t=60370
bu hui jia 	不回家	c=2 d=1.24171 t=52000
bu hui qu 	不回去	c=1 d=1 t=43473
bu hui qu le 	不會去了	c=1 d=1 t=1110
bu hui shi 	不會是	c=1 d=1 t=8579
bu hui wan er 	不會玩兒	c=1 d=1 t=60371
bu hui you 	不會有	c=0 d=0.1 t=8306
bu hui zhe me shuo 	不會這麼說	c=1 d=1 t=6882
bu hui zi ji 	不會自己	c=1 d=1 t=9095
bu hun 	不混	c=1 d=1 t=31984
bu ji 	不急	c=10 d=1.00421 t=31532
bu ji bu ji 	不急不急	c=2 d=1 t=55222
bu ji de 	不記得	c=0 d=0.1 t=15952
bu jia 	不加	c=1 d=1 t=48738
bu jia wo 	不加我	c=1 d=1 t=965
bu jian 	不見	c=1 d=1 t=22261
bu jiao 	補交	c=2 d=1.97045 t=36760
bu jin 	不僅	c=2 d=1 t=58164
bu jin 	不進	c=1 d=1 t=32930
bu jin jin 	不僅僅	c=1 d=1 t=14519
bu jing que 	不精確	c=1 d=1 t=7632
bu jiu 	不久	c=3 d=1 t=41329
bu jiu shi 	不就是	c=2 d=1 t=59201
bu jiu xing le 	不就行了	c=1 d=1 t=61086
bu ju 	佈局	c=2 d=1.72615 t=43072
bu jue de 	不覺得	c=2 d=1 t=49975
bu ka 	不卡	c=1 d=1 t=26011
bu ka dun 	不卡噸	c=1 d=1 t=3579
bu kai 	不開	c=1 d=1 t=46893
bu kai ji 	不開機	c=1 d=1 t=47504
bu kai xin 	不開心	c=4 d=1 t=16070
bu kai yuan 	不開源	c=1 d=1 t=43849
bu kan 	不堪	c=1 d=1 t=44893
bu kan 	不看	c=1 d=1 t=27400
bu kao lv 	不考慮	c=2 d=1.00549 t=50795
bu kao pu 	不靠譜	c=2 d=1 t=49481
bu ke 	不可	c=0 d=0.1 t=10859
bu ke neng 	不可能	c=7 d=1 t=46864
bu ke xue 	不科學	c=1 d=1 t=46874
bu ke yi 	不可以	c=17 d=0.100001 t=60324
bu ke yi ma 	不可以嗎	c=1 d=1 t=19136
bu ke yi wa 	不可以哇	c=1 d=1 t=32671
bu ke yong 	不可用	c=1 d=1 t=10860
bu kou 	不扣	c=0 d=0.1 t=54941
bu kou shui 	不扣稅	c=1 d=1 t=54942
bu la 	不拉	c=1 d=1 t=58820
bu lai 	不賴	c=4 d=1.956 t=60732
bu le 	不了	c=4 d=0.1 t=30083
bu le ba 	不了吧	c=1 d=1 t=5431
bu le yi 	不了一	c=1 d=1 t=48177
bu li 	不理	c=1 d=1 t=35516
bu li ni 	不理你	c=1 d=1 t=27149
bu li wo 	不理我	c=2 d=1 t=37847
bu li wo le 	不理我了	c=1 d=1 t=29160
bu lian xi 	不聯繫	c=1 d=1 t=59507
bu liang 	不良	c=1 d=1 t=16122
bu liao 	不了	c=16 d=1.01965 t=62363
bu liao jie 	不瞭解	c=2 d=1 t=31282
bu liao le 	不了了	c=2 d=1 t=45991
bu liao ni 	不了你	c=1 d=1 t=23277
bu luan 	不亂	c=0 d=0.1 t=12178
bu mai 	不買	c=5 d=1 t=47939
bu mai le 	不買了	c=3 d=1 t=58795
bu mang 	不忙	c=4 d=1 t=47194
bu men 	部門	c=10 d=1 t=61177
bu nan 	不難	c=8 d=1 t=36289
bu nan zhao 	不難照	c=1 d=1 t=29590
bu nen na ge 	不嫩那個	c=1 d=1 t=17771
bu neng 	不能	c=62 d=1.19898 t=62433
bu neng bi 	不能比	c=1 d=1 t=18842
bu neng chi 	不能吃	c=1 d=1.06561 t=59963
bu neng chi ma 	不能吃嗎	c=1 d=1 t=59964
bu neng jin 	不能進	c=1 d=1 t=47012
bu neng mai le wa 	不能買了哇	c=1 d=1 t=48479
bu neng qu 	不能去	c=1 d=1 t=61748
bu neng ren 	不能忍	c=1 d=1 t=59216
bu neng yong 	不能用	c=2 d=0.1 t=40443
bu pa 	不怕	c=4 d=1 t=56351
bu pei 	不賠	c=1 d=1 t=9721
bu peng 	不碰	c=1 d=1 t=46843
bu pian yi 	不便宜	c=2 d=1 t=50446
bu qi 	不起	c=2 d=0.125666 t=58250
bu qie 	不切	c=1 d=1 t=43716
bu qing 	不清	c=1 d=1 t=29880
bu qing chu 	不清楚	c=6 d=0.100183 t=48481
bu qing chu le 	不清楚了	c=1 d=1 t=48482
bu qu 	不去	c=3 d=1 t=61755
bu quan 	補全	c=4 d=1.54372 t=59814
bu que 	不缺	c=0 d=0.1 t=4705
bu que ding 	不確定	c=1 d=1 t=28752
bu que qian 	不缺錢	c=1 d=1 t=4175
bu ran 	不然	c=15 d=1 t=60048
bu rang 	不讓	c=2 d=1 t=50476
bu rang ta 	不讓他	c=1 d=1 t=31830
bu rang wo 	不讓我	c=1 d=1 t=52741
bu re 	不熱	c=1 d=1 t=17692
bu ren 	不忍	c=1 d=1 t=14475
bu ren wei 	不認爲	c=1 d=1 t=9485
bu ren xin 	不忍心	c=1 d=1 t=5083
bu ren zhi shi 	不忍直視	c=1 d=1 t=7467
bu rong 	不容	c=4 d=1.001 t=36420
bu rong yi 	不容易	c=6 d=1 t=58957
bu rong yi zhao 	不容易找	c=1 d=1 t=35238
bu ru 	不如	c=3 d=1 t=22066
bu ru yi 	不如意	c=2 d=1.9802 t=8769
bu shang 	不上	c=4 d=1.96079 t=46889
bu shang jia 	不上架	c=1 d=1 t=24878
bu shao 	不少	c=7 d=0.1 t=52282
bu shao le 	不少了	c=1 d=1 t=52283
bu shao you 	不燒油	c=1 d=1 t=7332
bu shen 	不深	c=1 d=1 t=18590
bu sheng bu xiang 	不聲不響	c=1 d=1 t=40281
bu shi 	不是	c=209 d=1.43512 t=62406
bu shi fa bu hui 	不是發佈會	c=1 d=1 t=8347
bu shi he 	不適合	c=1 d=1 t=18836
bu shi hen hao 	不是很好	c=1 d=1 t=20270
bu shi jiu yong 	不是就用	c=1 d=1 t=11752
bu shi le 	不是了	c=1 d=1 t=38939
bu shi mei ge ren 	不是每個人	c=1 d=1 t=16940
bu shi qi 	不識氣	c=1 d=1 t=60417
bu shi shang xue 	不是上學	c=1 d=1 t=42778
bu shi shen me 	不是什麼	c=2 d=1.96561 t=25743
bu shi shuo 	不是說	c=1 d=0.100064 t=6486
bu shi shuo ni 	不是說你	c=1 d=1 t=6487
bu shi wa 	不是哇	c=1 d=1 t=47944
bu shi wo 	不是我	c=2 d=1 t=27786
bu shi ya 	不是呀	c=1 d=1 t=35098
bu shi yao 	不是要	c=1 d=1 t=15391
bu shi zhe ge yi si 	不是這個意思	c=1 d=1 t=2768
bu shi zhe zhang 	不是這張	c=1 d=1 t=11129
bu shou dao 	不收到	c=1 d=1 t=40759
bu shou qian 	不收錢	c=1 d=1 t=26253
bu shu 	不熟	c=2 d=0.1 t=22964
bu shu 	不輸	c=1 d=1 t=59045
bu shu 	部署	c=63 d=2.54995 t=62086
bu shu fu 	不舒服	c=1 d=1.00001 t=12004
bu shu xi 	不熟悉	c=1 d=1 t=34028
bu shui 	不水	c=1 d=1.0802 t=24773
bu shui 	補水	c=2 d=1.86071 t=32296
bu shuo 	不說	c=2 d=1 t=53768
bu shuo le 	不說了	c=4 d=1 t=48195
bu song 	不送	c=1 d=1 t=14566
bu suan 	不算	c=7 d=1 t=57953
bu suan shi 	不算是	c=2 d=1 t=25393
bu suan xiao 	不算小	c=1 d=1 t=50109
bu ta 	不他	c=1 d=1 t=50784
bu tai 	不太	c=6 d=1 t=53657
bu tai dui 	不太對	c=1 d=1 t=40987
bu tai gou yong 	不太夠用	c=1 d=1 t=42213
bu tai hao 	不太好	c=1 d=0.1 t=41777
bu tai hao gao 	不太好搞	c=1 d=1 t=41778
bu tai hao mai 	不太好買	c=1 d=1 t=30896
bu tai hao yi si 	不太好意思	c=1 d=1 t=8521
bu tai he shi 	不太合適	c=1 d=1 t=20512
bu tai ke neng 	不太可能	c=2 d=1 t=28705
bu tai liao jie 	不太瞭解	c=1 d=1 t=12427
bu tai qing chu 	不太清楚	c=1 d=1 t=11931
bu tai xian shi 	不太現實	c=1 d=1 t=28209
bu tai xiang 	不太想	c=1 d=1 t=9304
bu tai yi yang 	不太一樣	c=3 d=1 t=50183
bu tie 	補貼	c=1 d=1 t=12756
bu ting 	不停	c=3 d=1 t=39778
bu tong 	不同	c=8 d=1.99005 t=60985
bu tong 	不通	c=1 d=1 t=55022
bu tong wen jian 	不同文件	c=1 d=1.06561 t=36434
bu tong wen jian zhi jian 	不同文件之間	c=1 d=1 t=36435
bu tu wu 	不突兀	c=1 d=1 t=5243
bu wa 	不哇	c=1 d=1 t=22826
bu wan 	不完	c=0 d=0.1 t=23630
bu wan quan 	不完全	c=1 d=1 t=35638
bu wen 	不穩	c=0 d=0.1 t=28860
bu wen ding 	不穩定	c=2 d=1 t=42296
bu wen le 	不穩了	c=1 d=1 t=28861
bu xi guan 	不習慣	c=1 d=1 t=60466
bu xi huan 	不喜歡	c=4 d=1.94176 t=43266
bu xia 	不下	c=2 d=1 t=50859
bu xia lai 	不下來	c=0 d=0.1 t=25310
bu xia qian 	不下籤	c=1 d=1 t=35066
bu xia qu 	不下去	c=1 d=1 t=18648
bu xian 	不嫌	c=1 d=1 t=58950
bu xian 	不閑	c=1 d=1 t=48583
bu xian 	不限	c=1 d=1 t=8727
bu xian yu 	不限於	c=0 d=0.1 t=33179
bu xian zhi 	不限制	c=1 d=1 t=7362
bu xiang 	不像	c=1 d=1 t=60587
bu xiang 	不想	c=8 d=0.1 t=59808
bu xiang chi le 	不想吃了	c=1 d=1 t=59809
bu xiang hua 	不像話	c=1 d=1 t=28185
bu xiang mai 	不想賣	c=1 d=1 t=4497
bu xiang shuo le 	不想說了	c=1 d=1 t=9681
bu xiang xiang 	不想想	c=1 d=1 t=24801
bu xiao 	不小	c=3 d=1 t=55584
bu xie 	不屑	c=1 d=1 t=16866
bu xin ren 	不信任	c=3 d=1 t=32115
bu xin xian 	不新鮮	c=1 d=1 t=17473
bu xing 	不行	c=48 d=1.95938 t=60748
bu xing bu xi guan 	不行不習慣	c=1 d=1 t=41931
bu xing bu xing 	不行不行	c=2 d=1 t=41932
bu xing de hua 	不行的話	c=3 d=1.02411 t=42648
bu xing le 	不行了	c=5 d=1 t=35361
bu xing ma 	不行嗎	c=5 d=1 t=44542
bu xu 	不許	c=0 d=0.1 t=10750
bu xu yao 	不需要	c=8 d=1.00001 t=61028
bu xu yao ba 	不需要吧	c=1 d=1 t=7520
bu xu yao ma 	不許要嗎	c=1 d=1 t=10751
bu xun su 	不尋俗	c=1 d=1 t=6315
bu yao 	不要	c=37 d=1 t=61990
bu yao fang 	不要房	c=1 d=1 t=41915
bu yao jin 	不要緊	c=4 d=1.00001 t=47068
bu yao lang 	不要浪	c=1 d=1 t=36985
bu yao lian 	不要臉	c=3 d=1 t=58310
bu yao qiu 	不要求	c=1 d=1 t=45678
bu yao wo 	不要我	c=1 d=1 t=9628
bu yao zai lai shang hai wo 	不要再來上害我	c=1 d=1 t=3980
bu yao zhao ji 	不要着急	c=1 d=1 t=22867
bu yao zhe yang 	不要這樣	c=1 d=1 t=12552
bu yi 	不易	c=0 d=0.1 t=23825
bu yi ding 	不一定	c=7 d=1 t=51369
bu yi yang 	不一樣	c=7 d=0.100003 t=60664
bu yi yang wa 	不一樣哇	c=1 d=1 t=60665
bu ying gai 	不應該	c=3 d=1.97531 t=19160
bu yong 	不用	c=51 d=1 t=62139
bu yong le 	不用了	c=1 d=1.1 t=25239
bu yong le ba 	不用了把	c=1 d=1 t=16617
bu yong xin 	不用心	c=1 d=1 t=23885
bu yu 	不予	c=1 d=1 t=33684
bu yuan 	不遠	c=1 d=1 t=60686
bu yuan 	不願	c=0 d=0.1 t=23631
bu yuan yi 	不願意	c=1 d=1 t=52328
bu za 	不雜	c=2 d=1 t=19604
bu zai 	不再	c=11 d=1 t=53279
bu zai 	不在	c=6 d=1.04158 t=51495
bu zai hu 	不在乎	c=1 d=1 t=33904
bu zai jia 	不在家	c=2 d=1.83527 t=137
bu zai xian 	不在線	c=1 d=1 t=31070
bu zao 	不造	c=2 d=1.14808 t=44114
bu zao dian er 	不早點兒	c=1 d=1 t=14086
bu zao le 	不早了	c=1 d=1 t=22076
bu zen me 	不怎麼	c=4 d=1.00003 t=61795
bu zen me yang 	不怎麼樣	c=1 d=1 t=2257
bu zhan 	不佔	c=7 d=1 t=60761
bu zhan ya 	不粘牙	c=1 d=1 t=57201
bu zhao 	不着	c=0 d=0.1 t=19910
bu zhao ji 	不着急	c=3 d=1 t=52213
bu zhao ni 	不找你	c=1 d=1 t=31292
bu zhao ta 	不着她	c=1 d=1 t=19911
bu zhao wo 	不找我	c=1 d=1 t=31294
bu zhao zhe 	不照着	c=1 d=1 t=31851
bu zheng 	不正	c=1 d=1 t=27060
bu zheng chang 	不正常	c=1 d=1 t=11069
bu zheng jing 	不正經	c=1 d=1 t=60726
bu zhi 	不值	c=1 d=1 t=1601
bu zhi 	不知	c=2 d=1 t=32698
bu zhi 	佈置	c=1 d=1 t=41063
bu zhi bu jue 	不知不覺	c=1 d=1 t=16125
bu zhi chi 	不支持	c=15 d=1 t=58512
bu zhi dao 	不知道	c=47 d=1.19129 t=62269
bu zhi dao le 	不知道了	c=1 d=1 t=14863
bu zhi dao ya 	不知道呀	c=1 d=1 t=39098
bu zhi qian 	不值錢	c=0 d=0.181465 t=24513
bu zhi qian le 	不值錢了	c=1 d=1 t=24514
bu zhi qian le ma 	不值錢了嗎	c=1 d=1 t=24473
bu zhi shi 	不只是	c=1 d=1 t=39814
bu zhi you 	不只有	c=1 d=1 t=58177
bu zhong 	不重	c=1 d=1 t=2415
bu zhong yao 	不重要	c=1 d=1 t=11630
bu zhuang 	不裝	c=1 d=1 t=59
bu zhun bei 	不準備	c=2 d=1 t=56997
bu zhun bei hui jia 	不準備回家	c=1 d=1 t=51008
bu zhuo diao 	不着調	c=0 d=0.1 t=1557
bu zou 	不走	c=2 d=1 t=43527
bu zou 	步驟	c=0 d=0.1 t=26900
bu zou le 	不走了	c=1 d=1 t=25853
bu zu 	不足	c=6 d=3.16493 t=54563
bu zuo 	不做	c=1 d=0.1 t=6964
ca 	擦	c=4 d=1 t=51107
ca jing 	擦淨	c=0 d=0.1 t=14481
ca jing zhi 	擦淨紙	c=2 d=1.91851 t=14499
ca jing zhi 	擦鏡紙	c=1 d=1 t=61886
cai 	才	c=24 d=1.00012 t=60375
cai 	採	c=6 d=1.98511 t=61789
cai 	菜	c=6 d=1.00115 t=36280
cai 	踩	c=4 d=1 t=58568
cai da 	財大	c=1 d=1 t=4853
cai dan 	彩蛋	c=2 d=1.16365 t=6748
cai dan 	菜單	c=4 d=1 t=60421
cai dan lan 	菜單欄	c=3 d=2.03081 t=670
cai gou 	採購	c=22 d=1 t=61778
cai guang 	採光	c=2 d=1.60653 t=50600
cai hui 	纔會	c=1 d=1 t=8411
cai ji 	採集	c=14 d=1.98664 t=56412
cai jian 	裁剪	c=1 d=1 t=5590
cai jing 	財經	c=1 d=1 t=40908
cai kai shi 	纔開始	c=1 d=1 t=256
cai liao 	材料	c=2 d=1.96079 t=45905
cai neng 	才能	c=4 d=1.01186 t=36733
cai neng yong 	才能用	c=1 d=1 t=9030
cai se 	彩色	c=2 d=1 t=45855
cai shi 	纔是	c=1 d=1 t=11281
cai si 	蔡司	c=3 d=1 t=61884
cai wu 	財務	c=1 d=1 t=61268
cai xiang 	猜想	c=0 d=0.1 t=52268
cai xiang qi lai 	猜想起來	c=1 d=1 t=52269
cai xing 	才行	c=3 d=1 t=40647
cai yong 	採用	c=3 d=1.92774 t=10632
cai yun 	彩雲	c=1 d=1 t=36617
cai yun 	採運	c=1 d=1 t=5506
cai yun 	財運	c=1 d=1 t=41664
cai zhe 	踩着	c=2 d=1.8825 t=13337
cai zhi dao 	才知道	c=1 d=1 t=789
cai zou 	才走	c=2 d=1.98511 t=4299
can 	參	c=1 d=1 t=44107
can 	慘	c=1 d=0.1 t=55103
can 	餐	c=2 d=1.00423 t=44694
can bao 	參保	c=0 d=0.1 t=42670
can bao ren 	參保人	c=1 d=1 t=42671
can chu 	餐廚	c=1 d=1 t=43409
can jia 	參加	c=4 d=1 t=58749
can kao 	參考	c=18 d=1 t=61403
can kao jia ge 	參考價格	c=1 d=1 t=31108
can kao lian jie 	參考連接	c=1 d=1 t=31100
can kao xia 	參考下	c=3 d=1 t=47395
can kao yi xia 	參考一下	c=1 d=1 t=15137
can mou 	參謀	c=1 d=1 t=9362
can shu 	參數	c=5 d=1 t=52958
can yin 	餐飲	c=4 d=1 t=46974
can yu 	參與	c=3 d=1.0622 t=38090
can yu le 	參與了	c=3 d=2.13127 t=37451
can yu le ya 	參與了呀	c=1 d=1 t=36669
can zhang 	殘障	c=0 d=0.1 t=13304
can zhang ren shi 	殘障認識	c=1 d=1 t=13305
cang ku 	倉庫	c=8 d=1 t=58902
cao 	操	c=5 d=1.86936 t=44578
cao 	曹	c=1 d=1 t=26160
cao 	槽	c=2 d=1 t=13186
cao ji 	草雞	c=1 d=1 t=47787
cao ni 	草擬	c=2 d=1.99501 t=33779
cao ni ma 	草泥馬	c=1 d=1 t=57977
cao peng 	曹鵬	c=1 d=1 t=40702
cao xin 	操心	c=1 d=1 t=44456
cao zuo 	操作	c=14 d=1.2231 t=55793
ce 	測	c=16 d=1.70171 t=61639
ce ce 	測測	c=1 d=1 t=61706
ce jian 	側鍵	c=1 d=1 t=45941
ce le 	策勒	c=1 d=1 t=3757
ce liang 	測量	c=0 d=0.1 t=467
ce liang shui guan 	測量水管	c=1 d=1 t=468
ce lve 	策略	c=2 d=1.55711 t=7790
ce ping 	測評	c=3 d=1 t=49710
ce shi 	測試	c=96 d=1.33454 t=61600
ce shi ban 	測試版	c=2 d=1.96079 t=37832
ce shi de 	測試的	c=1 d=1 t=40870
ce shi fang fa 	測試方法	c=1 d=1 t=36413
ce shi guo 	測試過	c=2 d=1 t=61410
ce shi guo le 	測試過了	c=2 d=1.00084 t=27423
ce shi yi xia 	測試一下	c=1 d=1 t=38988
ce suo 	廁所	c=0 d=0.1 t=19542
ce tong le 	測通了	c=1 d=1 t=27015
ce xia 	測下	c=1 d=1 t=49630
ce zhi 	廁紙	c=1 d=1 t=36048
ce zhong 	側重	c=1 d=1 t=37149
ceng 	層	c=14 d=1.11136 t=60922
ceng 	蹭	c=7 d=1 t=55274
ceng chi 	蹭吃	c=1 d=1 t=26139
ceng ci 	層次	c=1 d=1 t=35345
ceng he 	蹭喝	c=1 d=1 t=26140
ceng jing 	曾經	c=1 d=1 t=34461
ceng re dian 	蹭熱點	c=1 d=1.02312 t=45066
ceng re dian le 	蹭熱點了	c=1 d=1 t=45067
cha 	差	c=11 d=1 t=58239
cha 	插	c=4 d=1 t=55577
cha 	查	c=9 d=1.00123 t=54296
cha 	茬	c=1 d=1 t=27224
cha ban 	插班	c=1 d=1 t=4963
cha bie 	差別	c=1 d=1 t=1817
cha bu dao 	查不到	c=1 d=1 t=25026
cha bu duo 	差不多	c=19 d=1.70676 t=60308
cha bu duo ba 	差不多吧	c=1 d=1 t=31372
cha bu duo le 	差不多了	c=2 d=1 t=30009
cha bu li 	差不離	c=1 d=1 t=16205
cha bu liao 	差不了	c=1 d=1 t=20111
cha cha 	查查	c=2 d=1 t=52392
cha dian er 	差點兒	c=3 d=1 t=45998
cha jian 	插件	c=23 d=1.00206 t=60888
cha jin 	差勁	c=2 d=1 t=19232
cha kan 	查看	c=20 d=1 t=60990
cha le xia 	查了下	c=1 d=1 t=35235
cha ru 	插入	c=1 d=1 t=36404
cha shang 	插上	c=5 d=1.97531 t=55520
cha shou 	查收	c=1 d=1 t=46986
cha shou yi xia 	查收一下	c=1 d=1 t=12848
cha tou 	插頭	c=7 d=2.86042 t=60799
cha tu 	插圖	c=1 d=1 t=17955
cha xian ban 	插線板	c=2 d=1 t=15309
cha xun 	查詢	c=15 d=1 t=58527
cha yi 	差異	c=1 d=1 t=48789
cha yi xia 	插一下	c=2 d=1.00951 t=7583
cha yi xia 	查一下	c=1 d=1 t=41
cha yue 	查閱	c=1 d=1 t=45482
cha zhao 	查找	c=5 d=0.1 t=33146
cha zhao dao 	查找到	c=1 d=1 t=33147
cha zhe 	插着	c=1 d=1 t=50946
cha zuo 	插座	c=1 d=1 t=31064
chai 	拆	c=3 d=1 t=50477
chai diao 	拆掉	c=1 d=1 t=12496
chai fen 	拆分	c=1 d=1 t=44341
chai guo 	柴鍋	c=1 d=1 t=51443
chai jie 	拆解	c=1 d=1 t=33630
chai le 	拆了	c=4 d=1.9802 t=55518
chan 	禪	c=1 d=1 t=5268
chan 	鏟	c=1 d=1 t=34917
chan che 	剷車	c=1 d=1 t=34916
chan chu 	產出	c=6 d=1 t=58484
chan liang 	產量	c=1 d=1 t=37057
chan neng 	產能	c=1 d=1 t=60813
chan pin 	產品	c=14 d=1 t=60610
chan qu 	產區	c=0 d=0.1 t=5318
chan sheng 	產生	c=20 d=1 t=61627
chan sheng le 	產生了	c=2 d=1 t=32551
chang 	嚐	c=1 d=1 t=7484
chang 	廠	c=4 d=1 t=61782
chang 	長	c=7 d=0.100469 t=53030
chang cheng 	長城	c=1 d=1 t=5281
chang chun 	長春	c=0 d=0.1 t=29776
chang chun qiao 	長春橋	c=1 d=1 t=29777
chang dian er 	長點兒	c=1 d=1 t=53031
chang du 	長度	c=2 d=1 t=28840
chang fen 	腸粉	c=2 d=1.90032 t=57964
chang geng 	長庚	c=1 d=1 t=5125
chang gui 	常規	c=2 d=1 t=40105
chang jian 	常見	c=0 d=0.1 t=27306
chang jing 	場景	c=7 d=1.01507 t=61682
chang kai 	敞開	c=1 d=1 t=1774
chang ku 	長褲	c=1 d=1 t=45549
chang le 	長了	c=1 d=1 t=60562
chang li 	常理	c=1 d=1 t=59969
chang liang 	常量	c=1 d=1 t=18393
chang nian 	常年	c=3 d=2.57291 t=8416
chang peng 	敞篷	c=1 d=1 t=34950
chang ping 	昌平	c=5 d=1.01634 t=28069
chang ping qu 	昌平區	c=2 d=1.52994 t=39069
chang shi 	嘗試	c=25 d=3.94079 t=56432
chang shi guo 	嘗試過	c=1 d=1 t=37407
chang shi jian 	長時間	c=0 d=0.1 t=18495
chang shi le 	嘗試了	c=1 d=1 t=24171
chang shi yi xia 	嘗試一下	c=2 d=1 t=13464
chang shi yi xia ba 	嘗試一下吧	c=1 d=1 t=11763
chang shu 	常數	c=1 d=1 t=18364
chang suo 	場所	c=1 d=1 t=42009
chang tong 	暢通	c=1 d=1 t=16895
